Date,User,Tweets
2022-10-13 13:26:30+00:00,ImranKhanPTI,"Azam Swati's custodial torture for a tweet on NRO 2 is yet another shameful act in our history. Can torture &amp; intimidation make people respect any individual or institution? The Holy Quran teaches us respect &amp; humiliation are solely in Allah's jurisdiction,"
2022-10-10 09:52:52+00:00,ImranKhanPTI,"is responsible for the bugging &amp; who is leaking out the audios many of which are edited/doctored. This is critical bec sensitive security issues are &amp; have been illegally recorded &amp; subsequently hacked, implying confidentiality of Pak's national security has been exposed globally"
2022-10-10 09:52:52+00:00,ImranKhanPTI,"The AudioLeaks are a serious breach of national security as they call into question the entire security of the PMO, PMH. As PM my secure line at my residence was also bugged. We intend to go to Court to estab authenticity of Leaks &amp; then form JIT to investigate which Intel agency"
2022-10-07 16:19:56+00:00,ImranKhanPTI,Above all they have given themselves immunity from their corruption cases worth 1100 billion.
2022-10-04 19:15:51+00:00,ImranKhanPTI,"I thank our overseas donors who waited patiently while we were setting up an account to facilitate flood-relief donations. Details as follows:
Title: Insaf Relief Foundation 
No. 7004109
Southwestern National Bank; 2951 West Ball Road, Suite 100
Anaheim, CA 92804
tel:714-822-6101"
2022-10-04 14:44:34+00:00,ImranKhanPTI,"I also want to thank millions of donors &amp; supporters who make it possible for us to continue providing world class cancer treatment completely free of charge to over 75% of our patients. I have always said there is nothing we can't achieve as a nation, if we put our minds to it."
2022-10-04 14:44:32+00:00,ImranKhanPTI,"as well as our diagnostic centres in Karachi &amp; Lahore have all been awarded the JCI’s Gold Seal of Approval, the global gold standard for excellence in quality healthcare. I want to thank the thousands of people who work at Shaukat Khanum for their hard work and dedication."
2022-10-04 14:44:31+00:00,ImranKhanPTI,"I am delighted to announce that Shaukat Khanum has become only the second organisation in the world to be awarded full Enterprise Accreditation by the Joint Commission International. After a gruelling three-week survey in Aug/Sept 2022, our hospitals in Lahore &amp; Peshawar,"
2022-09-29 13:22:15+00:00,ImranKhanPTI,Congratulations to Crown Prince Mohammed bin Salman on being appointed Prime Minister of the Kingdom of Saudi Arabia. Your friendship &amp; support for Pakistan is invaluable and with your vision you will usher the Kingdom into a new era.
2022-09-26 13:41:52+00:00,ImranKhanPTI,"Tragic army heli crash in which 6 soldiers were martyred, near Khost, Harnai Balochistan. My deepest condolences and prayers go to the families of these brave soldiers."
2022-09-19 03:51:55+00:00,ImranKhanPTI,"including three barrages conserving 270 bn litres of water for much needed aquifer of Lahore. Rakh Jhok, initiated last yr, is part of 5000 acres of reforestation environment plan. Embankments will be built with innovative method of using natural soil to prevent flooding."
2022-09-18 03:57:53+00:00,ImranKhanPTI,@CBDPunjab tasked with converting dead capital into viable transactions channeling wealth generation for the country. Similar projects with immense potential will be launched across Punjab leading to econ growth &amp; prosperity by providing multiple opportunities for domestic &amp; FDI.
2022-09-16 09:12:10+00:00,ImranKhanPTI,Imported govt is completely directionless. The only achievement of this cabal of crooks has been to get another NRO for the billions they looted from Pakistan. The question the whole nation is asking is: Who is responsible for this conspiracy against Pakistan?
2022-09-16 09:12:09+00:00,ImranKhanPTI,"in terms of growth rate (6%), industry, agriculture, employment, construction, exports, remittances &amp; tax collection - at an all time high. Now Pakistan faces unprecedented inflation hitting everyone, unemployment, food insecurity &amp; Rupee in freefall."
2022-09-16 09:12:08+00:00,ImranKhanPTI,IMF &amp; World Bank Reports show this Imported Govt has failed to prevent economy going into tailspin despite inheriting a stabilised economy moving on an upward trajectory. This was reflected in the Economic Survey which identified our econ  performance as the best in past 70 yrs
2022-09-13 17:29:46+00:00,ImranKhanPTI,Their desperation led to their blacking out our Telethon for flood relief. Today they raided Senator Saif Nyazee's home &amp; took away his cell &amp; computer. Imported govt &amp; handlers are pushing us to the wall. I am warning them there will be consequences they will have to face.
2022-09-13 17:29:45+00:00,ImranKhanPTI,"On the one hand Imported govt telling us to stop doing politics bec of floods &amp; on the other hand they are increasing their level of harassment &amp; false cases against us, persecuting journalists who give our views a voice, suspending TV channels &amp; YouTube to prevent my coverage."
2022-09-12 09:39:39+00:00,ImranKhanPTI,"We know your cabal of crooks &amp; handlers are petrified of PTI popularity. But if you are not responsible for violating our constitutional rights &amp; int commitments on freedom of press &amp; speech, then it is your responsibility to inform nation who is responsible for these actions?"
2022-09-12 09:39:39+00:00,ImranKhanPTI,"Question for Shahbaz Sharif: Are you, out of PTI-fear, responsible for media gags on us, threat &amp; violence against journalists &amp; fake cases against them, forcing blackout of PTI &amp; myself from TV &amp; YouTube &amp; the callous act of trying to blackout my flood relief telethon?"
2022-09-12 06:11:35+00:00,ImranKhanPTI,Despite all this we managed to raise Rs 5.2 billion in just 2 hours. I want to thank everyone who pledged incl our overseas Pakistanis especially those based in the US.
2022-09-12 06:11:34+00:00,ImranKhanPTI,"This shows how petrified they are of our rising popularity amongst the nation. Also, they know no one trusts them with their money given their record of loot &amp; plunder. So they sought to deny fundraising to aid flood victims just to get at me &amp; my Party. Unbelievable callousness."
2022-09-12 06:11:33+00:00,ImranKhanPTI,Imported govt of cabal of crooks &amp; their handlers stooped to new lows last night when they tried to blackout my telethon for flood relief fund raising. First they pressured channels not to air telethon. When some channels continued to air telethon they threatened cable operators.
2022-09-09 12:47:46+00:00,ImranKhanPTI,"Tomorrow our Gujranwala jalsa will be  last of our present phase of Haqiqi Azadi Movement. I will announce the next critical phase at the jalsa. Imported govt &amp; its handlers are so petrified that nation is standing firmly behind PTI they are desperately 
moving on Minus 1 formula"
2022-09-07 06:49:45+00:00,ImranKhanPTI,"Interested only in saving its looted wealth through NRO2, this fascist govt of cabal of crooks &amp; their backers are willing to harm the interests of Pakistan simply out of fear of PTI's soaring popularity. Utterly callous &amp; unacceptable. #EnoughlsEnough"
2022-09-07 06:49:43+00:00,ImranKhanPTI,Imported govt is so fearful of the nation rising in support of my message of Haqiqi Azadi that they are imposing complete blackout of my speeches not only from mainstream media but also by blocking YouTube. Digital censorship hurts entire IT sector &amp; damages Pak's image globally.
2022-09-06 06:16:14+00:00,ImranKhanPTI,Am following intense propaganda launched by PDM cabal of crooks against me.This stems from their being petrified of PTI's soaring popularity. Today in Peshawar jalsa I will give proper reply to all those who have deliberately been distorting my words to malign me.Enough is enough
2022-09-05 12:10:37+00:00,ImranKhanPTI,I just met my team &amp; am now devising a policy of how we can contribute to alleviate the suffering of the people of Sindh from the devastating floods. We will start by donating Rs 1 billion from the funds collected from the telethon.
2022-09-05 06:03:39+00:00,ImranKhanPTI,"In addition, the three Barrages that are part of RUDA shall conserve water thereby recharging our depleting groundwater. #floods #water #rivers"
2022-09-05 06:03:38+00:00,ImranKhanPTI,"In Ravi city, RUDA successfully conducted tests to convert toxic waste water into water fit for aquatic life. These treatment plants shall be the first of their kind on municipal level to convert Ravi into fresh perennial body."
2022-09-05 06:03:37+00:00,ImranKhanPTI,"As Pakistan is ravaged by floods, our people need to understand the disastrous impact of global climate change that results in droughts &amp; then floods. It's imperative that we bring major changes to our environment through forests, dams, barrages &amp; waste water treatment plants."
2022-09-04 18:06:27+00:00,ImranKhanPTI,Congratulations Team Pakistan for a great fight back and win; and for keeping your nerve under pressure. This was a much needed morale booster for the nation at a difficult time.
2022-08-30 07:01:48+00:00,ImranKhanPTI,"I want to thank the people of Pakistan, especially our Overseas Pakistanis, for donating so generously last night. In the three hours of our Telethon we had pledges of Rs. 5 billion."
2022-08-27 11:23:55+00:00,ImranKhanPTI,Let me make clear that our movement for Haqeeqi Azadi will continue alongside our flood relief work.
2022-08-27 11:23:54+00:00,ImranKhanPTI,"Our senior ldrshp met &amp; we decided I
wld do international telethon to raise funds for flood affectees on Monday night. Imran Tigers will be activated to volunteer for relief work. A comm under Sania Nishtar wiĺl be set up to identify &amp; coordinate funds allocation based on needs."
2022-08-23 18:05:27+00:00,ImranKhanPTI,"Strongly condemn arrest &amp; imprisonment of Sindh Oppsition leader, PTI's Haleem Adil Shaikh simply to silence his voice, by the Zardari mafia. Haleem has a broken leg &amp; is on hunger strike in jail. We demand his immediate release &amp; an end to his political victimisation &amp; torture."
2022-08-21 20:21:06+00:00,ImranKhanPTI,Congratulations to Mahmood Maulvi &amp; Team PTI Karachi for victory in the NA 245 election today. InshaAllah we are moving forward in our movement for Haqeeqi Azadi.
2022-08-21 17:45:53+00:00,ImranKhanPTI,"This is not only a gross violation of freedom of speech but also negatively affects the digital media industry and the livelihoods of many. What they need to understand is that no matter what they do, they cannot suppress the will of the people which is Haqeeqi Azadi."
2022-08-21 17:45:51+00:00,ImranKhanPTI,The fascist Imported govt sunk to a new low today by banning live coverage of my speeches on TV &amp; then blocking YouTube temporarily during my speech at Liaquat Bagh. All this after continuous intimidation of  mediapersons &amp; taking channels off air earlier.
2022-08-21 17:24:04+00:00,ImranKhanPTI,"After Pemra blocked live transmission of my Pindi jalsa speech on TV channels, Imported govt blocked YouTube midway through my speech. This just shows the desperation of those who for their self interest are willing to push Pakistan towards political and economic chaos."
2022-08-21 10:12:12+00:00,ImranKhanPTI,We are on our way to winning Karachi NA 245 election. Our camps are full of voters while opposition camps are empty. I am asking all our voters to go immediately to vote if they haven't already done so.
2022-08-19 17:44:44+00:00,ImranKhanPTI,I am inviting everyone to join us tomorrow and raise their voice in protest.
2022-08-19 17:44:43+00:00,ImranKhanPTI,"Tomorrow I will be leading a rally after Maghrib, from China chowk to F9 Park, in support of Dr Gill &amp; in protest against the torture inflicted on him. We will also be protesting against muzzling of Ary simply bec Ary didn't toe the official line &amp; gave coverage to our narrative."
2022-08-19 12:28:01+00:00,ImranKhanPTI,Who tortured Gill? There is a general perception in the public at large &amp; in our minds too as to who could have carried out the gruesome torture. Remember the public will react. We will leave no stone unturned to find out those responsible &amp; bring them to justice.
2022-08-17 18:36:37+00:00,ImranKhanPTI,"Meanwhile the likes of NS, Maryam, MFR, AZ, all of whom have in the worst possible way &amp; repeatedly attacked State institutions through malicious &amp; targeted statements against them, get away without even a hint of a reprimand."
2022-08-17 10:54:30+00:00,ImranKhanPTI,but also any such extra-Constitutional &amp; extra-legal actions being devised against us.
2022-08-17 10:54:28+00:00,ImranKhanPTI,to target me &amp; PTI by forcibly getting false statements against us similar to what they have been doing against social media activists.This is absolutely unacceptable. We will take all legal &amp; pol actions to counter not only this torture being inflicted upon Shahbaz Gill
2022-08-17 10:54:28+00:00,ImranKhanPTI,Very concerned about Shahbaz Gill being sent into police remand again. He is in a fragile state of mental &amp; physical health because of the torture inflicted on him when he was abducted &amp; taken to undisclosed location &amp; then again at the police station. This is part of conspiracy
2022-08-14 11:07:35+00:00,ImranKhanPTI,"&amp; myself, to succeed, then we will be returning to the dark days of dictatorship when there was no independent media &amp; no room for freedom of expression. Haqeeqi Azadi cannot be achieved without a free media &amp; freedom of speech as guaranteed in our Constitution."
2022-08-14 11:07:34+00:00,ImranKhanPTI,"Others like Imran Riaz, Sami Ibrahim, Ayaz Amir have suffered threats, violent attacks &amp; arrest. In my mass public campaign across Pak from next week, I will take up issue of media freedom &amp; freedom of expression. If we allow these terror tactics, designed simply to target PTI"
2022-08-14 11:07:33+00:00,ImranKhanPTI,"I want to warn our nation of an unprecedented crackdown campaign by Imported govt &amp; State machinery against media houses &amp; journalists who are carrying PTI &amp; my narrative to the public. Two journalists, Arshad Sharif &amp; Sabir Shakir, have had to leave Pak fearing for their lives."
2022-08-12 05:57:10+00:00,ImranKhanPTI,Judiciary needs to take notice of this. Ary's news editor was picked up violently late night from his home without warrant &amp; a wife with suckling baby picked up illegally bec her husband worked for Gill. A climate of fear is being spread to make ppl kowtow before cabal of crooks.
2022-08-12 05:57:10+00:00,ImranKhanPTI,Strongly condemn the torture being inflicted on Shahbaz Gill. Under what law &amp; under who's orders is this being done? If he broke any law then he shd be given a fair hearing. But just to salvage Imported govt of crooks the Constitution &amp; all laws are being violated with impunity.
2022-08-11 07:38:55+00:00,ImranKhanPTI,Imported govt of cabal of crooks brought thru foreign backed regime change is using fear &amp; terror in media &amp; ppl to gain acceptance after being routed in Punjab elections.But all they are succeeding in doing is further destabilising country. Only solution is fair &amp; free elections
2022-08-11 07:38:55+00:00,ImranKhanPTI,"Strongly condemn fascist illegal abductions in shadows of late night of Aamad Yusuf &amp; now Shahbaz Gill's assistant Izhaar's wife, who is now incarcerated in women police station. I want to ask our legal community are there no fundamental right anymore?"
2022-08-09 07:40:27+00:00,ImranKhanPTI,This supreme sacrifice stands as a beacon of inspiration for all who fight for justice &amp; truth and against tyranny &amp; falsehood.
2022-08-09 07:40:26+00:00,ImranKhanPTI,"Facing a tyrant's army that far outnumbered them, Imam Hussain AS with his family &amp; companions laid down their lives at Karbala standing resolute for Haq (truth/right) against Baatil (falsehood)."
2022-08-07 08:41:22+00:00,ImranKhanPTI,"rule by a cabal of crooks &amp; their handlers brought to power through US regime change conspiracy. Will our ppl bow down before this conspiracy in fear or, as a nation, face up to the challenge? On 13 Aug at our Haqeeqi Azadi jalsa I will announce our plan to counter this fascism."
2022-08-07 08:41:18+00:00,ImranKhanPTI,"People of Kufa, despite knowing our beloved Prophet(PBUH)'s Grandson was on the path of truth, did not come to help out of fear of Yazid &amp; allowed the greatest tragedy of Islam to happen. Every era has its Yazids. Pakistan is facing Yazidiyat (fascism) today in the form of"
2022-08-06 07:31:28+00:00,ImranKhanPTI,We stand with the brave Palestinian ppl &amp; ask world powers to break their silence &amp; act against Israeli atrocities committed on the Palestinian ppl. Peace can only come through a viable two-state solution.  #GazaUnderAttack
2022-08-06 07:31:28+00:00,ImranKhanPTI,"Israeli forces again launched air strikes against besieged Palestinians, incl children,in Gaza, violating all int laws.   Israel is trying to use its massive mly power to subjugate the Palestinian ppl &amp; eliminate those who stand up for their rights &amp; for end to Israeli occupation"
2022-08-05 06:10:10+00:00,ImranKhanPTI,We are asked to echo condemnations on issues of human rights the powerful  in the int community take up; but when it comes to India &amp; its massive human rights violations in IIOJK there is complete silence by the same powers bec of India's market or its strategic mly partnerships.
2022-08-05 06:10:09+00:00,ImranKhanPTI,But the Kashmiris' spirit of resistance became stronger &amp; it continues to strengthen. The selective morality of the international community &amp; silence against India's brazen violations of all int laws &amp; UN SC resolutions is condemnable.
2022-08-05 06:07:22+00:00,ImranKhanPTI,On 5 Aug 2019 Modi govt violated UN SC resolutions &amp; int law by illegally revoking Special Status of IIOJK. Modi govt then moved to commit a war crime under Fourth Geneva Convention by altering demography of IIOJK. They assumed the moves would crush spirit of Kashmiri resistance
2022-08-04 07:12:58+00:00,ImranKhanPTI,Today I am calling all our people to come out in peaceful public protest against CEC &amp; ECP in F9 Park at 6 pm. I will be addressing the gathering between 7:00 - 7:30 pm.
2022-08-04 07:12:57+00:00,ImranKhanPTI,CEC &amp; ECP in cahoots with Imported govt conspired to try a technical knockout against PTI after PMLN got routed in Punjab bye elections despite support of entire state machinery &amp; ECP shenanigans. Now they are cowering in fear abt same happening to entire PDM in General Elections
2022-08-02 11:13:46+00:00,ImranKhanPTI,"Tragic news about the army aviation helicopter crash &amp; the martyrdom of all six on board. My condolences &amp; prayers to the families of the martyrs. I    had the privilege of knowing Lt Gen Sarfraz Ali whom I found to be a thorough professional &amp; an upright, honest human being."
2022-08-01 19:00:12+00:00,ImranKhanPTI,Disturbing news of army aviation helicopter missing and praying for all those on board.
2022-07-30 10:12:26+00:00,ImranKhanPTI,8 March 2022 when VoNC tabled $ was at Rs 178. Today it has reached Rs 250. On 8 March 2022 inflation stood at 16.5%;today it has spiralled to 38%. Not only is this Imported govt made up of crooks but it is thoroughly incompetent too. Question is who is responsible for this mess?
2022-07-28 09:43:15+00:00,ImranKhanPTI,I have called on govt of Punjab to immediately provide flood assistance to ppl in the devasted areas of South Punjab &amp; in the affected areas of Mianwali distt. I have also asked the KP govt to immed provide flood relief to the ppl in affected areas of Balochistan.
2022-07-28 09:34:37+00:00,ImranKhanPTI,"Strongly condemn persecution &amp; arrest of Sindh Opposition leader Haleem Adil Sheikh by Sindh govt. This is pure fascism, reflecting the Zardari-Sharif mafia's approach of eliminating those they cannot purchase &amp; it is absolutely unacceptable in any democracy."
2022-07-27 09:13:40+00:00,ImranKhanPTI,I want to thank the nation for coming out spontaneously last evening in support of the SC decision upholding Constitution &amp; the Law. Tonight I will address our people at 10:00pm giving them our way forward for a sovereign Pakistan.
2022-07-26 17:07:50+00:00,ImranKhanPTI,"Tomorrow evening we will offer thanks to Allah &amp; celebrate with all the people of Pakistan who have stood by us in our campaign for Haqeeqi Azadi, coming out in massive numbers to show support. #ShukrAllahShukriyaAwam"
2022-07-26 16:59:57+00:00,ImranKhanPTI,"I appreciate our SC judges for standing firm &amp; upholding the Constitution &amp; law, against all manner of threats &amp; abuse. I want to thank Barrister Ali Zafar &amp; his team. I want to thank the people of Punjab for coming out in unprecedented numbers in bye elections against rigging."
2022-07-26 10:26:57+00:00,ImranKhanPTI,"Strongly condemn fascist Modi govt's continuing torture of Kashmiri leader Yasin Malik in Tihar jail forcing him to go on hunger strike. His life is in extreme danger. I call on UNSG, UNHCHR &amp; internatonal human rights orgs to take action against India &amp; save Yasin Malik's life."
2022-07-23 14:27:55+00:00,ImranKhanPTI,These ppl have been plundering Pak for last 30 yrs &amp; are now responsible for the present economic meltdown. These thieves should never be allowed to sell our national assets in the devious manner they are attempting. The nation will never trust them with our national assets.
2022-07-23 08:41:52+00:00,ImranKhanPTI,I can say with certainty after my interaction with our nation &amp; their response to my call for Haqeeqi Azadi that ppl of Pak  have had enough &amp; will not allow these mafias to continue their loot &amp; plunder. We are not far from Sri Lanka moment when our public pours out into streets
2022-07-23 08:41:51+00:00,ImranKhanPTI,"In just over 3 mths the Zardari - Sharifs' mafia has brought the country to its knees politically &amp; economically;
 simply to save their illegally accumulated wealth amassed over 30 yrs of plundering Pakistan. My question is:how long will State institutions continue to allow this?"
2022-07-21 09:59:23+00:00,ImranKhanPTI,"they must now protect their mandate by coming out to protest today across Pak. I will address the protests at 9 pm tonight. Let Sri Lanka be a reminder as a clear message goes to cabal of crooks,their handlers &amp; ECP that people wiĺl not allow you to steal their mandate in Punjab."
2022-07-21 09:59:22+00:00,ImranKhanPTI,"Now the Kings of Crime, Zardari &amp; SS having gotten their NRO2 are using their salvaged looted money to purchase Punjab MPAs making a mockery of laws &amp; desecrating our Constitution.I am asking ppl of Pak that just as they came out &amp; thwarted plan to steal Punjab election on 17July"
2022-07-21 09:59:22+00:00,ImranKhanPTI,Imported govt brought in by US regime change conspiracy first tried to rig Punjab bye elections thru govt &amp; state machinery abetted by dishonest &amp; biased CEC Sikandar Sultan heading non credible ECP. A highly aware &amp; resolute public stood firm ensuring failure of nefarious design
2022-07-20 13:50:21+00:00,ImranKhanPTI,"Isn't destruction of our democracy, Constitution &amp; nation's morality a fit case for Suo Moto action? Are the ""Neutrals"" not realising how our beloved country is literally being destroyed on all fronts by the Imported govt brought in through US regime change conspiracy?"
2022-07-20 13:50:21+00:00,ImranKhanPTI,"After Fed govt toppled with stolen money from Sindh &amp; NRO2 achieved, Certified Criminal Asif Zardari in cahoots with Sharif mafia now seeking to steal Punjab ppl's mandate by trying to purchase MPAs. Want to ask Honourable SC are they not cogniscant of the damage being wreaked?"
2022-07-20 12:33:40+00:00,ImranKhanPTI,This is not only an attack on our democracy but also on moral fabric of our society. Had SC taken action &amp; debarred these turncoats for life it would have acted as deterrent. Don't Handlers of US regime change conspiracy's Imported govt realise severe damage being done to nation?
2022-07-20 12:33:39+00:00,ImranKhanPTI,Today Lahore is seeing a repeat of the Sindh House horse trading that happened in Islamabad with upto Rs 50 crores being offered to buy MPAs. The main architect behind this is Asif Zardari who gets NRO for his corruption &amp; purchases people with looted wealth. He shd be jailed.
2022-07-19 10:36:45+00:00,ImranKhanPTI,The nation will hold accountable all those responsible for regime change conspiracy &amp; bringing Pakistan to this sorry state of affairs.
2022-07-19 10:36:44+00:00,ImranKhanPTI,"When US regime conspiracy's VoNC was tabled $ was at Rs 178. Today it is Rs 224 &amp; in freefall despite IMF agreement. The economic meltdown shows Sharifs never had any expertise in running economy or administration. Their only expertise is looting, money laundering &amp; getting NROs"
2022-07-17 17:59:26+00:00,ImranKhanPTI,The only way forward from here is to hold fair &amp; free elections under a credible ECP. Any other path will only lead to greater political uncertainty &amp; further economic chaos.
2022-07-17 14:10:56+00:00,ImranKhanPTI,As results coming in PTI is winning in atleast 15 seats. But it is very important for all our people on duty in all polling stations not to leave their posts till official results have been obtained from the Returning Officers.
2022-07-17 12:03:27+00:00,ImranKhanPTI,Today Punjab govt has brazenly violated SC orders &amp; election rules by openly using all govt/State machinery to rig Punjab elections through illegal ballot stamping &amp; harrassing voters while arresting PTI ldrs. Through it all ECP turned a blind eye. Courts must open now &amp; act.
2022-07-17 11:14:14+00:00,ImranKhanPTI,Strongly condemn illegal arrest of Shahbaz Gill simply to try &amp; rig elections &amp; spread fear in ppl. These fascist tactics will not work &amp; our ppl will not be deterred from exercising their right to vote. Handlers of Imported govt should realise damage they are doing to our nation
2022-07-17 08:41:36+00:00,ImranKhanPTI,"I am pleased to see our voters coming out to cast their votes in large numbers &amp; resisting all pressures &amp; harassment. I want all those, esp our women, who have to still come out to cast their vote to do so as this is an election for Pakistan's sovereignty &amp; Haqeeqi Azadi."
2022-07-15 04:30:44+00:00,ImranKhanPTI,I extend my congratulations to President Erdogan &amp; the people of Turkiye on Democracy &amp; National Unity Day of Turkiye (Demokrasi ve Milli Birlik Günü). 15 July 2016 commemorates the day President Erdogan with the support of the Turkish people defeated attempted coup against him.
2022-07-12 09:25:26+00:00,ImranKhanPTI,Rains have once again exposed 14 years corrupt rule of Zardari &amp; family in Sindh. This is a classic example of how Corruption ruins Governance. Money given to Karachi ended up in Fake Accounts and invested in Dubai properties. This nexus of evil must be brought to an end.
2022-07-11 13:43:05+00:00,ImranKhanPTI,Flooding of Karachi bec of rains again a reflection of PPP's 14 yrs of corruption &amp; mismanagement in governing Sindh. My govt had given Rs35bn to clean &amp; reconstruct major nullahs but prov govt failed to perform it's task of improving solid waste disposal &amp; cleaning minor nullahs
2022-07-10 03:16:17+00:00,ImranKhanPTI,"Wishing Muslims everywhere Eid Mubarak. As we celebrate &amp; thank Allah for his blessings this Eid that commemorates sacrifice, let us remember &amp; pray for those who are without their loved ones &amp; for the people of IIOJK &amp; Palestine suffering oppression under brutal Occupation."
2022-07-09 17:57:33+00:00,ImranKhanPTI,But all this is doing is stoking a dangerous slide into anarchy by pitting the people against the govt. #PakistanUnderFascism
2022-07-08 05:43:39+00:00,ImranKhanPTI,"I am afraid neither the PDM parties, who have perfected the art of rigging over the years want free and fair elections, nor does our Establishment."
2022-07-06 09:58:43+00:00,ImranKhanPTI,Unless we all unite and stand up against this fascism it will be the end of democracy and freedom in Pakistan.
2022-07-06 09:58:42+00:00,ImranKhanPTI,All those who support democracy &amp; the right to freedom of expression as enshrined in our Constitution must come out &amp; protest against arrest of @ImranRiazKhan &amp; ongoing violence &amp; targeting of journalists incl @ayazamir &amp; many others just to instil fear &amp; silence critical voices.
2022-07-05 19:11:21+00:00,ImranKhanPTI,"I strongly condemn the arbitrary arrest of @ImranRiazKhan by Punjab police tonight. The country is descending into fascism just to make our nation accept an Imported Govt comprising of mega crooks. It is time for everyone, esp the media, to unite &amp; stand up against this fascism."
2022-07-05 10:56:33+00:00,ImranKhanPTI,"This was despite the sharp slow down after regime change conspiracy operationalised. In July '21-March '22, under PTI Govt exports grew 27%. In June under cabal of crooks export growth slowed to 5.8%. #امپورٹڈ_حکومت_نامنظور"
2022-07-05 10:56:32+00:00,ImranKhanPTI,"The nation continues to suffer crushing economic cost of Imported Govt brought in thru US regime change conspiracy at a time when our govt had stabilised the economy. Exports, which stagnated in previous PMLN Govt at $25 bn, crossed $30 bn for the first time this yr to $31.76 bn"
2022-07-01 17:52:26+00:00,ImranKhanPTI,"I condemn in strongest terms the violence against senior journalist Ayaz Amir today in Lahore. Pak  descending into the worst kind of fascism with violence &amp; fake FIRs against journalists,opp politicians, citizens.When the State loses all moral authority it resorts to violence."
2022-07-01 10:37:06+00:00,ImranKhanPTI,InshaAllah tomorrow will be our historic Islamabad jalsa at Parade Ground against Imported govt's pol destabilisation &amp; crushing our people under the burden of excessive loadshedding in peak of summer &amp; spiralling fuel prices. I will be leading a rally from Pindi to Parade Ground
2022-06-27 11:41:20+00:00,ImranKhanPTI,On 2 July we will hold peaceful protests across Pakistan against Imported govt imposed on Pak by US regime change conspiracy &amp; the NRO2 they engineered to save their Rs 1100 bn corruption plus spiralling prices crushing nation. I will lead the Islamabad protest at Parade Ground.
2022-06-25 16:26:28+00:00,ImranKhanPTI,"LBEs are to be held in 4 divs of Sindh. Despite PPP terrorising our candidates &amp; not following SC orders to devolve authority to local reps under Art 140A, we are taking part in the elections. 
I ask people of Sindh to vote for PTI candidates &amp; eliminate the #ZardariMafia"
2022-06-23 14:48:14+00:00,ImranKhanPTI,"Innā li-Llāhi wa inna ilayhi rāji'ūn. 
Saddened to learn of the passing of  Shaykh Mahmud Effendi of Turkey.  He revived Islam &amp; Sunnah at a  challenging time, inspiring millions of people in #Turkey &amp; around the World. 
A great loss for the Ummah."
2022-06-22 08:41:21+00:00,ImranKhanPTI,My condolences &amp; prayers go to the Govt &amp; people of Afghanistan for the loss of lives suffered in the earthquake. I have asked the KP Govt to especially facilitate provision of all medical assistance.
2022-06-20 08:13:27+00:00,ImranKhanPTI,"Rs 1100 bn of the Rs 1200 bn that was being investigated by NAB will now be out of NAB's jurisdiction, giving this criminal mafia their NRO2. History will neither forget nor forgive all those who were part of &amp; enabled this conspiracy against Pakistan to succeed."
2022-06-20 08:13:27+00:00,ImranKhanPTI,"Our Prophet PBUH had said societies are destroyed when the poor are jailed while the rich are not held accountable. Today, with this one amended NAB law we are heading towards destruction by removing white collar criminals from accountability."
2022-06-20 08:13:26+00:00,ImranKhanPTI,"At a time when our economy had stabilised &amp; was moving towards sustainable growth of 6%, the conspirators chose to destabilise Pak by sending economy into a tailspin &amp; dropping a price bomb on our ppl - just to give these criminals NRO2."
2022-06-20 08:13:25+00:00,ImranKhanPTI,Today is Black Day in Pak's history when Imported govt of crooks amended NAB law comes in ending accountability. Entire economy &amp; pol system of Pak was derailed thru US-backed regime change conspiracy simply to give this cabal of crooks another NRO. PMLN's Dastgir confirmed this.
2022-06-17 15:25:55+00:00,ImranKhanPTI,"I am confident that prerequisite onsite visit of FATF team to confirm completed work on our action plan will pass successfully too. Hammad Azhar, members of his FATF coord committee &amp; officers who worked on this task performed exceptionally well. The whole country is proud of you"
2022-06-17 15:25:54+00:00,ImranKhanPTI,"FATF repeatedly praised work &amp; the political will my govt demonstrated. We not only averted blacklisting, but also completed 32 out of 34 action items. We submitted compliance report on remaining 2 items in April based on which FATF now declared Pak's Action Plan as completed."
2022-06-17 15:25:54+00:00,ImranKhanPTI,I constituted a FATF Coordination Committee headed by key minister Hammad Azhar. The committee had representation from all govt departments &amp; security agencies relevant to our FATF action plan. The officers worked day &amp; night in the first instance to avoid blacklisting.
2022-06-17 15:25:53+00:00,ImranKhanPTI,"Pak was nominated for grey listing by FATF in Feb 2018 &amp; had to complete the most challenging action plan ever given to any jurisdiction. When my govt took over, we faced dire prospect of Blacklisting by that body. Our past compliance history with FATF was also not favourable."
2022-06-16 17:44:14+00:00,ImranKhanPTI,Sadly another wave of inflation is coming as Rupee devalues further - has fallen 15% (Rs 30) to the dollar since Imported govt of crooks came to power through US regime change conspiracy.
2022-06-15 09:28:26+00:00,ImranKhanPTI,"Police &amp; local administration have become complicit with this mafia &amp; had unleashed a reign of terror on peaceful PTI workers, ldrs &amp; their families. Now they feel they r not answerable before the people's elected ldrship. We cannot allow such anarchy &amp; criminal rule to prevail."
2022-06-15 09:28:25+00:00,ImranKhanPTI,"Ever since Imported Crime Minister's corrupt son illegally grabbed power in Punjab thru a farcical election there is complete political anarchy in Pak's most populous province. People suffering, farmers crops under threat, no governance in sight just a criminal mafia running riot"
